Unnamed: 0.1,Unnamed: 0,ISBN,ID,title,authors,description,avg_rating,age,no_synset,synset
7173,7173,9781576737460,3275287,When Joy Came to Stay,[Karen Kingsbury],"Maggie Stovall is trapped inside a person she’s spent years carefully crafting. Now the truth about who she is—and what she’s done—is bursting to the surface and sending Maggie into a spiral of despair. Will she walk away from everything, or can Maggie allow God to take her to a place of ultimate honesty—before it’s too late? <br /><br /><b>Maggie Stovall.</b> <br /><br />One of the golden people. She has it all together. At least on the surface… <br /><br /><b>Ben Stovall.</b> <br /><br />Godly husband. Successful attorney. Has no idea of the darkness about to overtake his life… <br /><br /><b>Amanda Joy.</b> <br /><br />Child of society. Abused, broken, thrown away. But her trust in God is still alive… <br /><br /><i><br />When Joy Came to Stay</i> is the heart-wrenching story of one woman’s descent into the shadows of depression, her husband’s search for understanding, and a precious child’s unwavering faith. <br /><br /><br /><br />""Kingsbury’s poignant tale of a lost and broken family and how they experience God’s <br />miraculous healing is a sure guarantee to bring hope and joy to her readers."" <br /><b>
  <i>—Melody Carlson, bestselling author, Diary of a Teenage Girl series <br /></i>
</b><br /><br />""A thought-provoking account of the battle of depression in a believer’s life. It leaves <br />no doubt that God is loving, merciful, and faithful."" <br /><b>
  <i>—Nancy Moser, author, The Mustard Seed series<br /></i>
</b><br /><br /><b>Story Behind the Book</b><br /><br />“Each of my novels is a piece of my heart. <i>Where Yesterday Lives</i> was my first-ever novel, and as such it is somewhat autobiographical. The childhood story of Ellen Barrett, her love for her parents and siblings, is my story—though her current story and struggles are fictional. <i>On Every Side </i>sheds light on the struggle for religious freedom in today’s climate; something I am passionate about. Finally, <i>When Joy Came to Stay</i> is the story of one woman’s battle against depression and the secrets of her past.” <br />—Karen Kingsbury",4.32,18.0,,
7175,7175,9780340696620,1102582,"Wizard and Glass (The Dark Tower, #4)","[Stephen King, Dave McKean]","Roland, Eddie, Susannah, Jake, and Jake’s pet bumbler survive Blaine the Mono’s final crash, only to find themselves stranded in an alternate version of Topeka, Kansas, one that has been ravaged by the superflu virus. While following the deserted I-70 toward a distant glass palace, they hear the atonal squalling of a thinny, a place where the fabric of existence has almost entirely worn away. While camping near the edge of the thinny, Roland tells his ka-tet a story about another thinny, one that he encountered when he was little more than a boy. Over the course of one long magical night, Roland transports us to the Mid-World of long-ago and a seaside town called Hambry, where Roland fell in love with a girl named Susan Delgado, and where he and his old tet-mates Alain and Cuthbert battled the forces of John Farson, the harrier who—with a little help from a seeing sphere called Maerlyn’s Grapefruit—ignited Mid-World’s final war.",4.25,17.0,,
7186,7186,9788085213645,8104466,Láska je pes: Básně 1974-1978,[Charles Bukowski],"Tato sbírka básní je pro Bukowského do značné míry charakteristická. Vtip, pointa, myšlenka, romantika, nostalgie, pohoda. Tyto prvky z knihy přímo vyzařují. Je to stále něco nového. Knihu dočtete a s klidem ji můžete začít číst znovu, a přesto stále můžete něco objevovat. Takhle můžete pokračovat do nekonečna. Něco jiného dá tato kniha náctiletému puberťákovi, něco jiného lidem středního věku a své v ní může klidně nalézt i důchodce. Zkrátka mimořádně zdařilé dílo plné nesmrtelných básní.",4.13,18.0,,
7193,7193,9780441338511,1070565,Hit or Myth (Myth Adventures #4),[Robert Lynn Asprin],"King Rodrick takes a powder—leaving Skeeve in his place to marry his homicidal fiancée Hemlock and face the tender mercies of Bruce, the Mob's fairy godfather who wants Skeeve working for him...or not at all.<br /><br />On top of that, Aahz has taken a forced vacation, a two-ton demon has a crush on Skeeve, and both Possiltum and Deva are about to be invaded. It looks like Skeeve has gotten himself into another fine myth...",4.05,16.0,,
7208,7208,9780886774141,176797,"The Oathbound (Vows and Honor, #1)",[Mercedes Lackey],"Tarma witnessed her clan's murder and, swearing vengeance, became a master warrior. Kethry fled her forced ""marriage"" and became an adept--pledging her power to the greatest good. When Kethry obtains a magical sword which draws her to others in need, the two vow to avenge the wrongs done to womanhood.",4.09,15.0,,
7210,7210,9780886776688,366621,"The Ruins of Ambrai (Exiles, #1)",[Melanie Rawn],"The first book of the Exiles trilogy introduces a magical world of political intrigue and family secrets that may determine the fate of an entire nation.<br /><br />A thousand years ago, Mageborns fled prejudice and persecution to colonize the planet Lenfell—pristine, untouched, a perfect refuge for those whose powers were perceived as a threat by people not gifted with magic. But the greater the magic, the greater the peril—and Lenfell was soon devastated by a war between rival Mageborn factions that polluted land, sea, and air with Wild Magic and unleashed the hideous specters known as Wraithenbeasts.<br /><br />Generations after that terrible war, with the land recovered from crippling wounds and the people no longer threatened by genetic damage, Mageborns still practice their craft—but under strict constraints. Yet so long as the rivalry between the Mage Guardians and the Lords of Malerris continues, the threat of another war is ever-present. And someone has been planning just such a war for many long years, the final strike in a generations-old bid for total power....",4.06,16.0,,
7212,7212,9780886777319,685682,"The Mageborn Traitor (Exiles, #2)",[Melanie Rawn],"The Mage Guardians have survived the war?barely. Now Mage Captal Cailet and her sister Sarra are struggling to rebuild their society?politically, economically, and magically. Yet though defeated, their ancient enemies, the Malerissi, have not been destroyed, and under the leadership of Cailet?s and Sarra?s sister Glenin, these masters of a darker magic are once again weaving a web with which to entangle the entire world. And even as Cailet?s dreams of a restored Mage Hall become a reality, Glenin prepares to strike at the veryheart of both her sisters? power...<br /><br />? The second novel in the <i>Exiles</i> trilogy!<br />? 1.8 million copies of Melanie Rawn?s DAW books in print!<br />? All of Melanie Rawn?s books have been national bestsellers<br />? Stunning cover art by Michael Whelan",4.15,16.0,,
7222,7222,9781577780724,8964,"Jesus Freaks: Stories of Those Who Stood for Jesus, the Ultimate Jesus Freaks (Jesus Freaks, #1)","[D.C. Talk, The Voice of the Martyrs]","<i>Jesus Freaks</i> by dc Talk and The Voice of the Martyrs, is a companion volume to dc Talk's album of the same name. It is a book for teenagers about martyrdom, containing dozens of profiles of figures ranging from Stephen, whose martyrdom is described in the Book of Acts, to ""Anila and Perveen,"" two teenage Pakistani girls and Christian believers. In 1997, Perveen was killed for running away in order to avoid marrying a Muslim man; Anila was imprisoned for helping her friend escape. In an introduction to the book, Michael Tait explains its purpose: ""In a world built on free will instead of God's will, we must be the Freaks. While we may not be called to martyr our lives, we must martyr our way of life. We must put our selfish ways to death and march to a different beat. Then the world will see Jesus."" The book's design is hip and easy to read, and its summary of Christian persecutions that continue today is useful--and frightening.",4.21,17.0,,
7238,7238,9780345339256,73860,Dibs in Search of Self,[Virginia M. Axline],"The portrait of a little boy achieving, under therapy, a successful struggle for identity.",4.17,18.0,,
7247,7247,9780465056781,608171,"Promises, Promises: Essays on Psychoanalysis and Literature",[Adam Phillips],"As an essayist, Adam Phillips combines the best of two worlds: a mastery of psychotherapy as both practitioner and theorist, and a reputation as one of the best literary writers around. In this collection of essays, he brings these two gifts to bear upon each other, speculating on the relative merits of psychoanalysis and literature and on the connections between them. In his quirky, epigrammatic style, Phillips shows us how psychoanalysis and literature at their best share the goal of shedding light on human character, the most fascinating of disorders. Promises, Promises reveals Phillips as a virtuoso performer able to reach far beyond the borders of psychoanalytic discourse, into art, novels, poetry, and history. This collection gives us insights into Martin Amis's Night Train, Nijinsky's diary, Tom Stoppard and A. E. Housman, Amy Clampitt, the effect of the Blitz on Londoners, and a case history of clutter. It confirms Phillips as a writer whose work, in the words of the Guardian, ""hovers in a strange and haunting borderland between rigour and delight.""",4.01,18.0,,
7252,7252,9780553250534,226758,"The Valley of Horses (Earth's Children, #2)",[Jean M. Auel],"<i>Alternate-Cover Edition for this ISBN can be found <a href=""https://www.goodreads.com/book/show/34402133-the-valley-of-horses"" rel=""nofollow"">here</a></i>",4.0,18.0,,
7256,7256,9780590112895,70948,"The Subtle Knife (His Dark Materials, #2)",[Philip Pullman],"Will is twelve years old and he's just killed a man. Now he's on his own, on the run, determined to discover the truth about his father disappearance.<br /><br />Then Will steps through a window in the air into another world, and finds himself with a companion - a strange, savage little girl called Lyra. Like Will, she has a mission which she intends to carry out at all costs.<br /><br />But the world of Cittàgazze is a strange and unsettling place. Deadly, soul-eating Spectres stalk in its streets, while high above, the wingbeats of distant angels sound against the sky. And in the mysterious Torre degli Angeli lurks Cittàgazze's most important secret - an object which people from many worlds would kill to posses.",4.13,17.5,,
7272,7272,9780822493532,10745243,Crime and Punishment (Pacemaker Classics),[Fyodor Dostoyevsky],"The Savvas Learning Company Library Collection offers you over 1200 fiction, nonfiction, classic, adapted classic, illustrated classic, short stories, biographies, special anthologies, atlases, visual dictionaries, history trade, animal, sports titles and more!",4.22,18.0,,
